,FR_FR,FR_BR,NS_FR,BR_FR,FR_NS,FR_BR,NS_FR,FR_BR,BR_NS,NS_NS,BR_BR,NS_FR,NS_FR,NS_NS,FR_FR,BR_BR,BR_NS,FR_FR,BR_FR,BR_BR,FR_BR,NS_BR,BR_BR,FR_FR,BR_FR,BR_FR,BR_NS,FR_BR,FR_BR,FR_FR,NS_BR,BR_FR,NS_BR,BR_BR,BR_FR,NS_BR,FR_FR,NS_NS,BR_BR,NS_NS,pval.Source1,padj.Source1,pval.Source2,padj.Source2,pval.Source3,padj.Source3
isogroup181781,1.10905448881766,1.57132851919485,1.07982402981003,1.18827839325103,1.81660913782565,1.41768222835169,1.23776026047711,1.28741269718726,1.35260235929016,1.19354726618975,1.51730946786145,1.73844906266107,0.826707382276522,0.918097926122246,1.47787073823195,0.91509256037025,1.25442909497489,1.52922652474439,1.63362742996484,1.0547278477368,1.20510208671387,1.89061705644428,0.959318972789944,2.03907406178038,1.44716030927002,1.86649855493513,1.85940116149407,1.56993488547096,1.54987082315618,1.50835549245508,1.43384951355536,1.06430872634013,1.39011163310351,1.63356948465905,1.42891570813838,1.33189432407009,0.784924130934309,1.50963203536529,1.37542584319486,1.23340306672545,0.286025989010171,NA,0.62024483799408,NA,0.512920931126631,NA
isogroup183370,1.65844643913492,1.07808810313415,1.46935105710717,1.79441613885542,1.02380915165279,1.93208292309469,1.12664575783379,1.50909421149395,1.41289958093353,1.44306543320729,1.73383994558893,1.5342749974125,1.50961092855642,1.34170245659285,1.00233044070749,1.73685619400926,1.51527144230048,1.28219465319769,2.08361621475015,0.934521196901537,1.79688789041374,1.17697261609042,1.21686536436594,1.53327539767475,1.3417514273481,1.80038065538969,1.7644396146427,2.12711185421094,1.33691906492593,1.56643301907465,1.3295438728803,1.12396400560228,1.26371630181212,1.5766700860213,1.092674226456,1.5275911215829,1.31076283197599,1.39885792507822,1.77144170237108,1.2975364173726,0.416511908535272,NA,0.161660506040989,NA,0.538168957341976,NA
isogroup186739,1.5408545792248,1.20868921253884,1.6501261758383,1.42986356648581,1.60179002528734,1.22007233003245,1.7679468744822,1.20747634648931,2.06196149170512,1.65263687103987,1.44160930158051,1.27468443637798,1.09381247728414,1.53795725118988,1.40510071515212,1.65928974086915,1.35765661917001,1.31621447695519,1.71299431384608,1.31551822821481,1.30599001059993,1.54996500759822,1.25352867119618,1.7207993222207,1.82881418987622,1.28302381122283,1.79871119357151,1.65748724093982,1.9654587875945,1.25352476884798,1.36421337876889,1.76399749664723,1.66200171467547,1.80727276374345,1.7074456724653,1.10753155690678,2.11774364406807,1.06201945574176,1.64488085147687,1.13127890259776,0.279568222719652,NA,0.0766907768435651,NA,0.478543545483163,NA
isogroup196753,1.35852841749662,1.46653562274784,1.32454707232759,1.55168724539853,1.23246999386329,1.48283232846203,1.46637651409859,1.94668599498995,1.59742488809028,1.27186300616769,1.42037766338478,1.80106825659917,1.52234235986373,1.94026331848996,1.38422448981111,1.52778091575936,1.8844318266048,1.12934246357964,1.57827874756228,1.45080019508111,1.28380792731845,1.52961007688763,1.23195462574339,1.38233972571861,1.80909516943734,1.41533207310294,1.61736312895496,1.77589657893385,1.04668795493628,1.41218036501235,1.34373128461353,1.74469651045548,1.27906659699325,1.5882176850242,1.10884096736226,1.67121343093996,1.17984937239562,1.41334942245382,1.78496763084059,1.3130871010195,0.420442500612733,NA,0.622973667730219,NA,0.16370171980591,NA
isogroup199948,1.47978254856214,1.86412159500901,1.11254200550754,1.21901639193058,1.69695241336397,1.30873742408763,1.42641527729616,1.31881676786658,1.20140925583888,1.02757802784513,1.37758855245269,1.36719447168666,1.61442566707048,1.31432236720464,1.34209585498247,1.23863640137338,1.28892175194048,1.25563201472056,1.65875089919422,1.55646263528569,1.60403808944014,1.48867721460361,1.69624110855537,1.16260070089007,1.47700749810368,1.22333059635295,1.5750491813925,1.8665061302025,1.44866401950152,1.18829691345888,1.12920017171614,1.26583484721196,1.42238744470039,1.32273331095172,1.26832394527818,1.87103810619109,1.66369828223689,1.53990036020866,1.58131212318429,1.46078580988992,0.593814901876315,NA,0.851666953889525,NA,0.428790837332051,NA
isogroup208575,1.00647848027327,1.38668953459357,2.13623666905679,1.69049187136752,1.89181704117513,1.48987879634527,1.31724772336841,1.53046629322018,1.60533887595326,1.28021677511403,1.42841803218401,1.41357023343511,1.89314828447864,1.19034984615531,1.5569176575299,1.28267622236666,1.72165606376876,1.1370922871337,1.70174529319903,1.6028186171335,1.4796962683269,1.53731244422433,1.42019522788783,1.55481215507481,1.94768389919122,1.27079400353775,1.07239468994003,1.64521039917347,1.21110400668554,2.02744486016653,1.179496536638,1.31420786628069,1.28745187874801,1.7965027416226,1.32232275852235,1.67832567707645,1.70675586376635,1.42136413810173,1.45907271085725,1.11698371837296,0.85383832267004,NA,0.77504036725044,NA,0.917771643402821,NA
isogroup209483,1.56676875646916,1.41621609146434,1.20191533521933,1.84875577756545,1.46104444118023,1.38990769409806,1.35564657404115,1.56901947536062,1.64506386478191,1.67970676975363,1.94029413643731,1.45033228543479,1.69435413803993,1.71382052447369,1.25604825145,1.78810564321215,1.93339228894092,1.34194654717021,1.61968281561217,1.34124227313481,1.85821426363395,1.41392580757216,1.28128269201112,1.42994663444945,1.23048235104424,1.85480863466323,1.31101127091353,1.37708672528105,1.39311289916841,1.78364280922035,1.55004174505131,1.65318384372493,1.3296281775128,1.51721145625852,1.73510009122048,1.44403953434316,1.22316366475986,1.78510326766065,1.83224942254272,1.73417275195849,0.768678814796794,NA,0.258294345899767,NA,0.132280231265008,NA
isogroup210547,1.51291944951151,1.61818532006382,1.88876113955508,1.40330539338442,1.72993501299793,1.03727221640256,1.30221224739061,1.35288283871639,1.23739832012932,1.78532536420345,1.41246296121006,1.67107392763988,1.76560354172862,1.51005799085565,1.69508248310542,1.39943211859568,1.32641818393312,1.28886183583935,1.31291345353262,1.58804354659494,1.27564260557797,1.67374226332258,1.57244727905669,1.53929169434127,1.17481458572163,1.40811494141197,1.25288777997882,1.76824225139576,1.72476581483998,1.22406945282493,1.16402329835197,1.60130655021487,1.45790049220649,1.47066301548914,1.30545518726344,1.39291408078939,1.69283141829136,1.73064272006398,1.25781718932965,1.30476210135078,0.663945929426307,NA,0.120719005839522,NA,0.244055106351394,NA
isogroup216095,1.83785138895436,0.996369992454518,1.3488431753394,1.43391926183896,1.43846705313887,1.86283686019903,0.984661711713141,1.38538854240609,1.62344390515394,1.48416357021114,1.26495275208352,1.2782211036971,1.79685292865782,1.83441842405253,1.40947096581365,1.42785090862106,1.91210334361891,1.75577997729079,1.34179995234089,1.47479383102929,1.99027222196141,1.70677730164269,1.43787102241016,1.23087869479673,1.54268865189635,1.58066199143054,1.47145086509899,1.51413897822414,1.63638691042847,1.25762436998534,1.19612156922631,1.33058278846233,1.30560873994212,1.37970530876249,2.18455890845921,1.42333263626967,1.34596431396684,1.60745304763567,1.96213914318024,1.71202762867076,0.514808233220562,NA,0.406124479890044,NA,0.874358719232608,NA
isogroup216620,1.30582013733316,1.65826221567131,1.58090384132701,1.50335136327076,1.17710223925007,1.5632295899999,1.70038186681289,2.02239478718767,1.37326801562589,1.40290786105145,1.53685684040793,1.75462124898411,0.848796862419961,1.30328723470717,0.961581194458877,1.08752362961112,1.47382404698606,1.40141324904299,1.64971263983005,1.54647077146239,1.22710662623649,1.31377952393217,1.68593363621169,1.6499622843426,1.12831002415528,1.04788124160289,1.56418948459784,1.58809822475957,1.30165094443062,1.35832525003273,1.29133325279148,1.08554142132542,1.58708235766525,1.92695734065684,1.04971463793887,1.74707849743319,1.27586253445242,0.98296788662055,1.39621361166283,1.25560199081726,0.845659421522748,NA,0.871760487284424,NA,0.967276857812145,NA
isogroup265430,1.68135979256214,1.29642076400781,1.49221493916198,1.10454706096491,1.89454041206055,1.61856053394567,1.31861485033779,1.19564304257836,1.60742804969913,1.46779835581367,1.43015833800887,1.41507236742212,1.66106644264792,1.95049217498537,1.39375827487771,1.85749855209376,1.72402679846216,1.60564476517638,1.32796529526229,1.30440911738923,1.0933304778793,1.37607153324822,1.74726843688808,1.3918605145829,1.19160672822169,1.93759091458058,1.45519653551411,1.33975605784343,1.05472398041371,1.59024389665074,1.18066601847128,0.967003413777717,1.65095511809037,1.89128119665433,1.69626152059023,1.40885217459762,1.59179049567057,1.42308245535171,1.4609058830822,2.02025031681908,0.837447954060644,NA,0.741050404773909,NA,0.573235839648085,NA
isogroup265954,1.17391743052548,1.69188613681662,1.62252939210997,1.40149560406078,1.40305064231822,1.60225310258719,1.13044973462175,1.17567895976878,1.03895637873548,1.93784607374478,1.03362845297206,1.67121191809512,1.06301784565244,1.9342125275724,1.54038352550571,1.39762214183374,1.32418733514756,1.8510939226115,1.31045538056217,1.58749421218505,1.27314558013834,1.81620004726106,1.02744795951643,1.37259193970441,0.984664508023306,1.08907761200442,1.05229794466288,1.62984913142711,1.83736590409074,1.57159568484566,1.91709832738329,1.45413456080357,2.09194595434464,1.08462909279988,2.15092993443183,1.23943976797848,1.57555255155055,1.40362887201699,1.44121661599886,1.8449224333213,0.335278363456233,NA,0.00388236241116718,NA,0.0446174001470573,NA
isogroup267907,1.65228391203884,1.87989631251956,1.87781446946303,1.66506485890412,1.0182953998021,1.32872511555184,1.72992313795938,1.50319299744583,1.40691849449173,1.05155263054265,1.56936922053313,1.66014435036272,1.36495947312739,1.4981513925549,1.18684935849409,1.11795615299721,1.50881116778444,1.71267779902877,1.67741344821836,1.83792075090793,1.4505071907545,1.3466967552092,1.21117646087909,1.36222953760195,1.33612780786101,1.67065248000366,1.90791846639352,1.47027514187408,1.59541794306831,1.39178783224969,1.63445691487494,1.11883829282229,1.25775698366876,1.2143081075829,1.66482558182718,1.23056039513634,1.68238423551331,1.01872526257301,1.24472459506604,1.08609524257434,0.632390650759771,NA,0.645102021328046,NA,0.974929592128449,NA
isogroup267956,1.21553323925822,1.48904856427868,2.04321434890819,1.71030340308528,1.76707068336945,1.07303107536345,1.64047388471021,1.55207327701504,1.27710867351821,1.6618817355968,2.05972529286895,1.28384941169828,1.41129387672619,1.54693707826969,1.8745211531162,1.30255904103959,1.16071699861682,1.75859014858952,1.34695383941831,1.32477042540248,1.50292374787304,1.85116367269003,1.07155681054963,1.57660083384864,1.3859866650611,1.44351560426563,1.64767082583895,1.93202174880331,1.75791369995484,1.2635065235004,1.68205809494721,1.33597703502323,1.49741111391921,1.71687523265504,1.34659094584996,1.69807258171323,1.48460936352274,1.44405800878393,1.48210882870685,1.34588306835142,0.633882453564548,NA,0.173001217881626,NA,0.353231212839558,NA
isogroup269490,1.82300348910444,1.70549822314985,1.64073572666041,1.69334172309498,1.05035846851666,1.8489307124615,1.47651287081397,1.37094238365223,1.76686347029091,1.95579748346665,1.60032484570906,1.68836678418095,1.78288568882568,1.00678334356967,1.55975377621236,1.53701915708074,1.34640102518104,1.60642135716624,1.18530649940203,1.60558898230721,1.09463975913454,1.01505207504216,1.42293854134137,1.98826113402835,1.5281819388803,1.42517657990711,1.27191775206803,1.64807979379902,1.05605609153882,1.59111110133963,2.16961559386335,1.31665307693882,1.47711892030634,1.10380660960414,1.51731498823783,1.25913483568377,1.18908734903319,1.42411057981572,1.79601236234126,1.32446474709597,0.681755609700667,NA,0.490121740579954,NA,0.774153459219963,NA
isogroup269980,1.54768699634656,1.31019295494388,1.656900952658,1.43624030316435,1.2610214019635,1.37183915279083,1.49281342611732,1.0280552298425,1.78378368105977,1.48658283162691,1.2678109467674,1.28095459453682,2.21164192762927,1.54477806120351,1.57662113224777,1.29977849384348,1.56021918319642,1.15615562849475,1.20085608769958,1.32198237337128,1.67550582112503,1.70850254988176,1.06809081110536,1.2337897716526,1.69538943921225,1.58257684270145,1.8060061052558,1.00462577397432,1.63805483477507,2.04727042232385,1.9496778908561,2.01632279528641,1.66930675038847,1.38204102692541,1.53548900927654,1.56583340886588,1.83391689707173,1.44152369931569,1.65212054272306,1.53467302620488,0.136353812253314,NA,0.272532599415952,NA,0.635835679255794,NA
isogroup270914,1.55166309668644,1.21570656373487,1.35515283329895,1.43986783291519,1.26490944322634,1.51123830671653,2.02526615505517,1.55390680279677,1.45989493277769,1.30512782986003,1.77930380314498,1.70780445449414,1.10314203984934,1.54874542336123,1.73437401418336,1.66915789323757,1.7474004547859,1.15962266241661,1.04972949326304,1.62546968994468,1.50468597472913,2.22618892469938,1.07187864484211,1.73204104814354,1.21381480076421,1.29281892221887,1.47800261306778,1.93559973869267,1.07522777636011,1.2643793483108,1.82387704857641,1.77493641432404,1.49914817614447,1.3852195570072,1.53980230730764,2.04488778129735,1.35179654286301,1.26542748559605,2.23965409918443,1.53898381184238,0.0666765547754781,NA,0.250803225856562,NA,0.430756758537673,NA
isogroup272859,1.50275618932737,1.53408034812904,1.46524999440676,1.07722868705117,1.39388867228614,0.856056917587008,1.73238669891329,0.9796180481472,1.0299641870439,1.43861234228796,1.40145005838765,2.00910643453537,1.5057640450609,1.49989611204342,1.36550488204635,2.39931571020775,1.31441491556467,2.07120166104487,1.15837527922179,1.57864815088225,1.94626552006004,1.8066441010512,1.21226880533538,1.36363066036105,1.92454052903713,1.24521505572904,1.24104039567997,1.62077379644922,1.46976750134441,1.3933008971553,0.966846231141071,1.11949099327277,1.25904782331034,1.77588124738587,1.48650594240572,1.2313968042291,1.56721955715308,1.39446312502258,1.60540020463449,1.29281188477772,0.704804338043827,NA,0.748595658874602,NA,0.941570149166938,NA
isogroup33765,1.64317388780893,1.60219794813199,1.45411702152678,1.06641401886607,1.00704359201064,1.31941144838424,1.43775413796236,0.968014004094271,1.56747989847081,1.60111296987277,1.38967456400475,1.51969982618057,1.86061796981896,1.32600417643781,0.985791754431928,2.09164114389008,1.09264223476772,1.42308270520264,1.66935598648133,1.70322659497621,1.61635507140732,0.972630712092694,1.20044718683292,1.67192359694986,1.48862738440797,1.07028822276299,2.03953942792627,0.945415165206006,1.92241236595955,1.00660521688813,1.31393601475587,1.58089833406908,1.77411969050462,1.56331823259376,1.0751659727606,1.51305351358994,1.67432440342917,1.20145546443635,1.75553079234902,1.47340284119273,0.518585076046498,NA,0.76957740474453,NA,0.311236493059888,NA
isogroup42175,1.37145375984681,1.63415329565373,1.16744516288003,1.69533505034457,1.59411435564587,1.35868706375562,1.62478521655813,1.53556845385749,2.18363333450844,1.47134569279282,1.43370909225925,1.92775080983906,1.39542290547867,1.53045693118468,1.56208727341949,1.5390544195684,1.34915425715799,1.4639416243503,1.58978571704438,1.30801486933208,1.29769558010728,1.96785855318436,1.89628572906391,1.39542106199671,1.36889900071446,1.56900700543158,1.07785337306912,2.03777628097791,1.49795583674311,1.05279980448235,1.18458850495903,1.47547471501817,1.65415542770334,1.10635353802593,1.12322384597595,1.09997083477812,1.59453198979701,1.59476372257094,1.94849181136811,1.32720610291119,0.981945204380373,NA,0.878345342776728,NA,0.851976514540961,NA
isogroup44549,1.1829773111969,1.83287266235145,1.15278387936901,1.09413222775254,1.58024808610408,1.34560629056776,0.958445558355164,1.52192107480877,1.90393302247708,1.79320917764243,1.04332171541158,1.67807953873937,1.9931737222856,1.94060428116915,1.70250607451922,1.84860054640028,1.12493249381749,1.59569156186092,1.57771261348031,2.18951553404814,1.64617796512741,2.19571208912909,1.23038550080653,1.20405738810843,1.35470026215799,0.922269847569687,1.44414389939776,1.90515282517888,1.04456904267518,1.41101214810718,1.50325105174025,1.46203496994601,1.46495804918896,1.22990141781628,1.31239086830335,1.24786494786767,1.58244964676058,1.03801215645498,1.44982567036958,1.50416275242183,0.745190771343928,NA,0.327310515063572,NA,0.504967913713403,NA
isogroup48098,1.52595126581537,1.19637642764624,1.90236964706376,1.81193167107657,1.23772800195276,1.61472411499926,1.8816183766945,1.5281695287072,1.7618324220033,1.63721371667465,1.42583194186574,1.25974873118588,1.65715384680454,1.18737405502405,1.70859852126656,2.41800918626543,1.53625795373437,1.13404863151376,1.32423646099023,1.45589298702205,1.65267721321686,1.19689905501676,1.4176034679025,1.21081044836571,1.3611593156459,1.42027533490853,1.06917311166495,1.643214912417,1.05092006023119,2.2737611959948,1.34884452582834,1.14334427366481,1.28456171760129,1.48183981371277,1.31945124575879,1.54546804218665,1.58800281154162,1.58725855691912,1.45650515749155,1.31875094516858,0.881249984115675,NA,0.883740293235424,NA,0.749018049584148,NA
isogroup49895,1.67528584513824,1.69963400195883,1.4869584323748,1.92418703996081,1.41719013103005,1.61307836496281,1.75198620062762,1.52683373162156,1.25014579419821,1.46219587206768,1.0504025026997,1.41033644247801,1.88902052524472,1.36035999386814,1.21214321440042,1.27994081013108,1.53481246471805,1.73463998410311,1.32386862772445,1.59918519066586,1.08856558542756,1.82645189552161,1.41660322441082,1.21048175106034,1.36040916610515,1.4194174784849,1.44967361920057,2.02819524835867,1.73509733488819,1.41659883152507,1.50820593254738,1.31100708481035,1.08452815518129,1.23579786386167,1.11401112114377,1.67462253679486,1.70308530889233,1.23776819129625,1.62778167194471,1.85638323383774,0.883599011842344,NA,0.136434398464088,NA,0.154909753381257,NA
isogroup79170,1.20359563150234,1.4807466632338,1.5012313304779,1.11392227252639,1.60022197464974,1.21805958429731,1.32786246677939,1.37930972048975,1.77525304359477,1.81305460094613,1.06509316803681,1.11041840937984,1.66934244439218,2.08163153052014,1.2265609709954,1.86504022317664,1.35564701410449,1.31430631925269,1.33652788219328,1.46883601689141,1.98291977986799,1.7001909327429,1.25146511822811,1.40136043301869,1.53640505361059,1.94556359926378,1.79741001882222,1.65610407138797,1.86041413584691,1.25146121309049,1.1903382713278,0.976868397823413,1.82340175849802,1.49335387189783,1.70591776059597,1.68880323617738,1.59992541517159,1.60087350186046,1.64333300082932,1.33360123266878,0.651267471780624,NA,0.684645079854595,NA,0.943796605570317,NA
