	Ssid284.fastq.trim.sam.counts	Ssid401.fastq.trim.sam.counts	Ssid402.fastq.trim.sam.counts	Ssid405.fastq.trim.sam.counts	Ssid409.fastq.trim.sam.counts	Ssid411.fastq.trim.sam.counts	Ssid412.fastq.trim.sam.counts	Ssid413.fastq.trim.sam.counts	Ssid415.fastq.trim.sam.counts	Ssid416.fastq.trim.sam.counts	Ssid417.fastq.trim.sam.counts	Ssid418.fastq.trim.sam.counts	Ssid429.fastq.trim.sam.counts	Ssid430.fastq.trim.sam.counts	Ssid435.fastq.trim.sam.counts	Ssid436.fastq.trim.sam.counts	Ssid438.fastq.trim.sam.counts	Ssid440.fastq.trim.sam.counts	Ssid444.fastq.trim.sam.counts	Ssid445.fastq.trim.sam.counts	Ssid446.fastq.trim.sam.counts	Ssid447.fastq.trim.sam.counts	Ssid450.fastq.trim.sam.counts	Ssid451.fastq.trim.sam.counts	Ssid454.fastq.trim.sam.counts	Ssid455.fastq.trim.sam.counts	Ssid456F.fastq.trim.sam.counts	Ssid457.fastq.trim.sam.counts	Ssid458.fastq.trim.sam.counts	Ssid460.fastq.trim.sam.counts	Ssid461.fastq.trim.sam.counts	Ssid463.fastq.trim.sam.counts	Ssid464.fastq.trim.sam.counts	Ssid467.fastq.trim.sam.counts	Ssid470.fastq.trim.sam.counts	Ssid471.fastq.trim.sam.counts	Ssid472.fastq.trim.sam.counts	Ssid476.fastq.trim.sam.counts	Ssid477.fastq.trim.sam.counts	Ssid495.fastq.trim.sam.counts	Ssid497.fastq.trim.sam.counts	Ssid498.fastq.trim.sam.counts	Ssid499.fastq.trim.sam.counts	Ssid889.fastq.trim.sam.counts	Ssid890.fastq.trim.sam.counts	Ssid891.fastq.trim.sam.counts	Ssid892.fastq.trim.sam.counts	Ssid893.fastq.trim.sam.counts	Ssid919.fastq.trim.sam.counts	Ssid922.fastq.trim.sam.counts	Ssid923.fastq.trim.sam.counts	Ssid924.fastq.trim.sam.counts	Ssid959.fastq.trim.sam.counts	Ssid960.fastq.trim.sam.counts	Ssid961.fastq.trim.sam.counts	Ssid971.fastq.trim.sam.counts	Ssid973.fastq.trim.sam.counts	SsidUNK.fastq.trim.sam.counts	
isogroup265080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
isogroup265081	6	3	32	16	11	7	11	15	13	9	6	12	12	7	16	10	21	3	12	19	11	5	7	6	7	3	11	12	9	8	16	7	8	2	17	8	20	8	6	11	6	5	13	1	13	7	8	3	6	1	16	14	10	4	10	9	7	7	
isogroup265086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
isogroup265089	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	1	0	0	0	0	2	0	2	0	0	0	1	0	1	0	0	0	1	1	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
isogroup265095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
isogroup265096	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
isogroup265103	23	1	49	14	17	8	21	21	9	14	19	15	26	18	17	18	19	8	20	25	23	6	9	15	12	25	24	16	8	18	17	26	11	7	13	16	20	14	22	31	12	6	20	14	30	8	17	7	12	10	20	24	19	5	10	13	12	9	
isogroup265109	16	7	32	17	16	13	14	10	7	12	12	7	16	18	15	17	12	6	9	16	18	12	8	17	13	11	15	19	18	13	16	7	12	4	27	12	25	4	10	14	8	4	7	9	8	6	5	7	7	0	21	14	15	3	8	15	11	6	
isogroup265110	1	6	1	2	2	1	6	3	1	2	0	5	6	4	4	1	2	3	1	3	3	0	3	1	4	0	2	1	1	2	3	0	3	0	2	0	2	1	3	4	1	1	2	4	1	2	2	2	0	0	5	1	4	3	7	4	2	0	
isogroup265113	11	6	30	13	10	11	14	13	20	8	10	7	15	11	12	9	14	6	11	18	17	11	10	10	5	8	11	13	8	15	4	13	12	2	11	6	21	4	17	9	5	3	9	4	6	3	12	7	3	3	21	10	17	5	9	14	8	8	
isogroup265114	12	6	27	12	4	15	23	16	10	10	6	9	13	14	11	7	8	4	11	24	12	6	8	12	7	5	7	14	7	6	18	10	16	1	9	4	21	9	14	18	4	2	8	14	4	4	16	10	1	0	20	19	17	6	7	10	10	7	
isogroup265115	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	4	0	1	0	0	1	0	2	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	
isogroup265117	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
isogroup265120	13	2	17	7	23	8	13	14	7	6	11	7	20	26	13	8	26	8	9	30	17	7	7	22	13	13	13	15	8	14	13	9	13	7	15	10	17	7	17	13	15	0	15	12	19	3	9	10	6	5	27	12	14	2	19	8	12	9	
isogroup265122	6	3	25	7	6	7	7	9	4	0	1	6	15	7	8	3	5	7	3	10	6	3	1	6	2	1	4	11	5	5	8	6	8	2	3	4	13	4	8	14	3	2	5	6	9	3	9	2	1	1	12	10	1	1	8	10	6	7	
isogroup265124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
isogroup265125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
isogroup265131	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
isogroup265139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
isogroup265142	9	4	29	3	12	7	13	14	13	7	5	4	7	9	6	11	11	2	6	19	12	6	9	7	9	5	10	8	9	6	19	9	15	1	12	9	13	2	9	13	13	5	14	7	13	9	7	3	3	1	9	10	7	3	7	9	5	5	
isogroup265144	5	2	29	11	6	11	11	5	6	3	2	9	15	9	9	5	12	4	7	9	8	1	2	6	6	4	5	7	6	9	16	4	7	1	9	3	18	10	9	6	5	0	11	6	5	4	7	4	0	1	6	11	10	5	4	6	9	2	
isogroup265148	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
isogroup265150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	3	
isogroup265151	4	2	13	9	7	3	13	7	10	1	6	5	14	3	9	9	11	3	12	7	8	2	4	7	7	6	6	11	7	4	6	6	7	4	8	10	11	3	13	17	5	2	5	8	12	4	10	2	2	0	4	10	4	3	1	6	5	3	
isogroup265153	0	0	3	4	2	0	1	4	2	0	0	0	0	0	1	1	2	2	4	2	2	0	1	1	0	1	0	1	1	0	0	1	3	0	0	1	0	3	2	2	3	0	0	1	1	0	2	0	0	0	0	3	1	2	0	5	0	1	
isogroup265155	4	2	23	7	10	2	10	3	7	3	2	8	12	12	3	5	5	5	7	11	3	2	6	3	6	6	4	5	4	4	13	2	9	5	8	2	7	3	6	7	5	1	3	2	6	3	2	2	2	0	8	8	8	1	6	3	3	1	
isogroup265156	1	0	2	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	
isogroup265159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
isogroup265162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
isogroup265166	0	0	2	1	0	0	0	1	0	0	0	1	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	5	0	0	0	0	0	0	1	0	0	0	0	0	1	1	
isogroup265167	2	1	14	3	3	3	4	6	4	3	2	0	7	5	0	5	3	1	4	0	3	3	2	2	2	4	5	5	1	3	1	0	1	0	2	1	2	1	3	2	1	0	7	1	5	1	3	1	3	0	4	5	2	2	5	2	3	1	
isogroup265168	14	7	29	8	10	14	12	11	14	11	6	8	15	21	10	5	18	6	11	16	12	9	13	11	6	6	10	19	7	11	19	5	11	4	11	6	16	9	15	12	11	3	5	6	18	3	7	7	3	2	13	15	12	5	3	14	5	3	
isogroup265169	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
isogroup265172	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	
isogroup265177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
isogroup265180	1	6	32	13	4	6	13	8	9	3	4	3	10	12	7	4	7	1	11	5	11	0	1	7	4	3	7	15	7	9	13	5	10	0	7	4	7	15	5	8	5	2	1	4	4	1	6	1	1	0	13	9	3	2	7	7	8	1	
isogroup265183	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	
isogroup265186	2	0	0	0	1	0	0	1	0	0	1	0	6	0	1	0	3	0	0	1	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	1	0	
isogroup265193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	
isogroup265195	8	10	46	11	13	11	22	11	10	2	9	7	10	8	16	15	18	4	21	14	18	0	4	14	8	12	4	15	8	6	16	7	12	11	17	5	22	4	12	28	6	1	10	8	11	3	9	3	10	1	13	20	12	2	9	12	4	8	
isogroup265197	12	5	37	27	15	6	15	10	10	9	10	12	10	21	15	9	20	7	10	15	13	3	15	14	5	5	11	16	3	13	18	14	7	8	15	6	30	8	33	17	8	3	5	11	13	6	9	3	1	0	12	27	15	2	3	19	14	12	
isogroup265198	12	3	25	9	12	9	11	12	12	9	2	11	14	11	9	17	20	5	11	20	22	8	5	8	6	7	8	19	11	16	11	5	11	4	10	7	15	7	12	13	18	2	10	6	7	7	7	4	4	0	23	25	8	5	7	9	7	5	
isogroup265203	6	3	21	7	7	5	8	4	2	8	7	9	7	11	10	6	16	3	12	7	2	4	7	6	8	3	7	1	7	8	10	3	2	6	7	6	8	3	11	12	8	1	5	4	5	0	2	2	3	0	13	8	6	1	7	9	8	5	
isogroup265209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
isogroup265213	6	4	19	6	6	2	9	6	1	4	4	7	9	7	10	7	14	8	7	13	4	2	7	5	7	4	6	10	7	4	9	9	5	2	7	3	13	3	5	13	3	2	7	2	10	3	5	5	5	2	4	4	7	6	6	7	5	6	
isogroup265215	12	3	27	6	4	7	7	9	18	4	5	5	12	7	14	7	13	1	12	8	12	1	2	8	5	6	9	15	5	7	8	6	9	5	11	10	12	2	13	11	8	1	7	4	11	4	8	5	7	6	11	14	9	6	5	25	4	4	
isogroup265218	0	0	1	1	0	0	0	2	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2	0	0	0	0	1	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	
isogroup265221	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
isogroup265223	6	6	27	6	12	14	11	14	6	10	10	9	13	13	6	16	15	8	7	15	9	6	5	10	7	10	9	14	5	11	13	4	13	4	9	9	8	0	9	13	5	2	4	6	11	4	14	3	8	1	12	13	12	3	7	5	6	3	
isogroup265224	0	0	3	0	0	0	0	1	0	0	1	0	0	0	0	0	1	1	2	1	1	0	2	0	0	0	1	1	0	1	0	0	1	0	2	0	2	0	1	0	1	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	3	0	
isogroup265228	2	12	8	3	5	7	10	1	5	2	4	4	2	3	2	3	2	3	4	11	3	12	4	4	2	5	3	4	2	5	1	2	11	0	1	2	2	2	3	4	1	5	2	4	4	5	2	2	2	0	4	3	3	3	3	0	4	0	
isogroup265229	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
isogroup265232	5	4	14	11	10	3	7	10	4	4	8	4	4	4	11	16	13	4	15	10	5	1	3	4	5	6	7	10	7	8	5	9	6	5	9	3	19	5	10	5	5	6	4	3	6	1	7	4	2	1	19	7	11	0	6	10	3	5	
isogroup265234	12	6	39	14	23	9	24	23	13	12	13	14	21	17	18	12	29	12	19	17	12	4	17	9	9	15	10	20	14	15	19	12	15	3	23	8	40	5	20	22	16	2	12	9	20	6	24	7	11	0	23	23	17	4	8	29	9	6	
isogroup265235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
isogroup265236	24	13	139	43	54	33	63	34	49	39	26	31	41	56	29	54	80	37	62	74	35	7	15	29	35	39	49	54	29	57	44	49	44	21	36	25	95	16	43	74	29	4	22	53	43	8	54	13	25	3	41	49	29	13	25	56	28	25	
isogroup265237	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	1	1	0	3	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	
isogroup265238	4	1	8	0	5	1	9	4	5	2	1	6	4	6	5	3	3	4	7	2	2	2	1	2	0	2	4	2	1	8	3	2	5	5	2	6	0	3	6	8	4	1	3	1	3	0	1	2	0	0	4	3	3	0	1	4	2	1	
isogroup265239	1	0	3	1	1	0	2	0	0	0	1	0	0	2	1	2	3	0	4	0	0	0	0	1	0	0	3	2	1	1	0	1	3	0	1	1	4	0	1	1	4	1	0	0	0	1	2	0	1	0	2	1	1	0	0	3	0	1	
isogroup265246	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
isogroup265248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
isogroup265252	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
isogroup265253	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
isogroup265255	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
isogroup265257	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	
isogroup265259	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	2	2	0	1	0	0	0	1	1	0	0	0	2	2	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	2	2	
isogroup265261	12	1	27	3	5	7	15	4	10	4	5	4	6	9	7	3	10	5	13	12	6	1	6	9	1	7	6	7	10	7	4	6	5	2	10	9	21	2	11	13	5	0	3	4	9	2	8	2	2	0	11	15	12	1	3	15	4	5	
isogroup265264	27	16	54	23	26	13	31	21	23	15	17	19	41	25	17	21	30	15	27	21	25	9	11	21	24	19	17	28	16	10	34	8	21	5	14	17	31	18	29	42	21	6	15	17	31	13	21	6	5	1	17	19	11	15	7	18	23	20	
isogroup265265	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	
isogroup265267	10	4	16	4	9	2	6	3	5	5	3	3	5	8	9	3	11	5	13	7	5	2	1	3	7	3	3	11	5	10	6	3	2	0	5	4	8	5	10	3	4	0	3	5	5	4	4	1	0	0	8	5	4	3	3	3	1	3	
isogroup265269	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
isogroup265272	14	6	37	12	16	11	18	20	9	8	14	7	10	17	15	8	23	9	22	16	5	3	13	18	9	15	13	8	6	23	22	10	16	7	11	16	31	5	27	16	12	1	14	11	14	7	6	3	5	0	19	11	10	5	10	14	10	12	
isogroup265277	19	16	34	9	12	15	30	14	14	19	17	17	16	15	13	23	19	10	23	28	23	27	10	18	7	23	18	16	16	25	33	9	12	2	10	10	26	10	17	13	12	14	17	8	11	10	9	16	4	0	17	11	12	7	7	21	5	8	
isogroup265278	14	4	53	14	14	4	31	16	21	5	8	7	15	15	8	9	12	7	15	16	8	3	12	5	11	10	7	12	7	14	41	11	12	6	14	9	15	3	8	34	5	2	5	13	9	4	10	1	10	0	16	28	10	3	4	6	11	9	
isogroup265281	21	6	48	17	16	16	20	17	20	4	8	10	15	15	15	20	18	7	16	14	16	5	8	15	11	5	15	17	12	10	19	11	12	2	13	10	26	1	22	29	11	5	15	14	14	3	11	7	10	2	27	22	4	3	9	16	13	9	
isogroup265282	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	2	1	0	0	0	0	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	
isogroup265284	1	3	4	2	2	5	6	2	5	2	3	2	4	2	4	5	9	2	5	6	3	1	1	2	1	1	2	2	1	2	6	1	1	0	3	0	6	3	1	8	0	2	5	3	2	0	3	1	0	0	5	2	3	3	3	2	1	0	
isogroup265286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
isogroup265288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
isogroup265293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
isogroup265294	5	6	32	12	10	7	18	10	5	8	6	10	14	2	16	5	12	11	12	23	9	6	6	6	8	27	8	11	3	16	21	10	9	8	2	18	25	7	16	22	5	3	5	11	10	2	8	6	3	0	30	26	12	4	13	14	6	5	
isogroup265295	11	2	35	15	7	13	7	2	7	4	6	7	7	15	13	9	15	2	13	11	13	1	9	11	4	7	9	8	6	11	10	3	12	5	2	6	13	5	20	13	6	1	12	6	9	1	5	0	4	0	15	15	5	4	4	9	16	3	
isogroup265296	3	4	18	5	2	7	5	5	3	2	2	3	6	6	7	2	3	2	6	4	15	0	4	3	6	1	3	7	1	1	10	5	1	2	5	4	5	2	7	5	5	0	2	3	4	0	9	2	2	0	1	5	5	3	2	7	0	0	
isogroup265297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
isogroup265300	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
isogroup265302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
isogroup265308	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	
isogroup265311	3	4	26	8	6	10	11	8	10	6	2	5	14	7	10	0	16	7	9	8	11	0	7	8	5	14	7	7	5	10	8	7	9	1	6	14	21	3	15	14	5	1	6	8	3	5	7	6	5	0	7	7	8	1	9	16	6	6	
isogroup265313	4	3	22	15	9	4	7	15	3	3	4	10	7	13	0	2	9	3	16	9	8	3	7	7	11	10	5	11	4	11	10	6	11	4	10	8	10	3	7	7	9	1	4	4	6	7	6	4	5	0	8	9	3	2	3	14	4	2	
isogroup265315	11	7	29	16	13	12	16	19	14	7	7	14	17	17	9	7	21	4	15	16	11	1	9	9	9	3	6	16	9	8	18	16	7	13	18	11	27	7	25	15	12	5	10	4	20	3	16	5	6	0	19	8	4	0	15	14	11	8	
isogroup265316	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
isogroup265318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	
isogroup265320	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	
isogroup265321	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
isogroup265322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	
isogroup265324	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
isogroup265330	10	1	28	6	17	10	10	8	8	7	8	7	5	10	11	10	12	4	8	11	19	3	1	6	8	12	9	11	6	9	5	12	4	5	14	5	20	3	13	15	1	3	14	7	13	0	12	5	2	0	12	11	7	2	5	9	6	10	
isogroup265331	13	6	31	6	14	6	11	16	7	7	5	17	20	13	23	15	19	15	13	17	10	9	10	13	9	4	11	13	12	8	21	7	15	4	14	6	25	8	11	14	9	0	9	12	5	8	12	5	3	1	16	10	26	3	7	9	8	5	
isogroup265335	6	4	21	5	10	6	11	6	8	7	8	6	4	8	6	5	10	2	6	4	7	0	6	5	11	15	4	11	5	8	18	1	9	2	2	3	14	5	5	5	7	0	7	3	9	3	6	2	2	0	9	12	3	2	3	9	4	9	
isogroup265338	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
isogroup265339	1	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	1	0	
isogroup265347	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
isogroup265348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
